StationID,Lat,Lon,Freeway,Direction,LaneType,TotalFlow,AvgOccupancy,AvgSpeed
1320,37.30261990020971,-121.89243675240553,680,W,HOV,179,0.112,25.8
8199,37.706320292294265,-121.79524026315606,80,E,HOV,36,0.183,73.0
9357,37.697987966748016,-122.5055647025848,880,S,ML,389,0.114,23.9
6898,37.70242391380418,-122.10972034885974,280,W,FR,221,0.024,18.8
2688,37.39895412184307,-121.89852127333594,680,E,HOV,374,0.082,39.2
5362,37.596442334529314,-121.99362966389641,880,S,HOV,53,0.147,66.4
1479,37.50424997042816,-122.20897445213653,280,N,FR,320,0.081,33.6
8782,37.9001507916911,-122.00214052943868,880,W,FR,425,0.25,29.5
1951,37.40380956154755,-121.99030086298104,680,S,FR,139,0.271,60.0
6789,37.5915333540071,-121.99664030130194,880,W,ML,217,0.112,49.2
8985,37.70634352894873,-121.808438878036,80,S,ML,326,0.047,59.1
9406,37.60728704027107,-121.99789329603814,680,W,HOV,398,0.246,69.0
1157,37.90011684436674,-122.30997055804865,280,N,ML,284,0.047,13.1
1167,37.79646005064992,-122.30605496616418,680,E,ML,383,0.113,17.9
2463,37.6047548468563,-122.00048875700723,680,N,FR,386,0.096,65.8
7872,37.693851417776514,-122.49776955023749,680,N,OR,306,0.081,63.7
6241,37.402961462219494,-121.89671479666677,880,S,ML,306,0.281,19.7
9404,37.40218798704496,-122.09740439821165,280,E,OR,216,0.188,27.8
8263,37.296529052825,-121.89145417922208,280,S,OR,69,0.042,70.8
7267,37.39920074501892,-122.10391291863722,80,S,FR,262,0.099,72.9
8137,37.59265609796835,-122.29298014564552,280,E,ML,55,0.139,40.9
9002,37.39202580814673,-121.99190421384822,880,E,HOV,200,0.205,71.4
6702,37.39879045775645,-122.09131020007473,680,N,ML,384,0.178,50.6
3905,37.704985641892904,-121.80329135409978,680,S,HOV,92,0.206,46.5
1985,37.89255487027555,-122.29497419181334,101,S,FR,367,0.242,21.5
6370,37.39557702409526,-121.89998764131226,80,N,ML,430,0.237,56.0
2518,37.39466423840657,-121.89750561028897,880,N,OR,202,0.093,10.4
2189,37.80354879356575,-122.39172241036313,280,S,ML,320,0.034,44.2
5167,37.39312226413276,-121.8995881594716,880,N,OR,434,0.167,14.3
8143,37.80681542982809,-122.30333732492585,680,N,FR,350,0.291,30.2
4751,37.59560338876347,-121.99582804880654,680,E,HOV,27,0.131,45.4
4660,37.906790959587205,-122.30151383450415,80,E,HOV,440,0.258,59.4
3871,37.8011526275094,-122.39015034359424,80,E,HOV,482,0.126,51.7
2715,37.69762483728642,-122.50746102963153,280,E,FR,241,0.117,34.3
9142,37.799779177898074,-122.29090756772013,280,S,FR,407,0.117,38.2
3319,37.89220095637435,-122.09102053926634,280,S,HOV,52,0.197,47.3
1232,37.70316528111325,-121.89603442044582,880,E,HOV,259,0.264,56.3
7360,37.295439899822945,-121.90949336927416,680,W,FR,401,0.283,17.6
1468,37.80802426703262,-122.29067270602104,101,E,FR,257,0.144,22.8
4666,37.597229990017134,-122.0004105411062,101,E,OR,469,0.128,67.1
6144,37.89046259057551,-122.30885506266185,80,W,HOV,468,0.283,67.3
1188,37.69196968121963,-121.89673048665189,680,S,HOV,474,0.224,74.5
9830,37.899444437978026,-122.00112447465722,680,S,FR,327,0.025,66.2
6654,37.9062360071252,-122.2986310865913,680,W,OR,469,0.121,11.0
7593,37.80766733502455,-122.39764880232941,101,E,ML,405,0.034,60.8
7033,37.90068618200603,-122.10909034502333,880,S,HOV,485,0.111,74.0
3614,37.59630861204195,-122.30138972122712,80,W,FR,134,0.108,41.6
2131,37.39834083312349,-122.10134113413179,80,W,ML,476,0.241,32.5
3523,37.40965915305199,-121.89741084168428,101,E,FR,142,0.269,65.3
2678,37.40953225393257,-121.89664401851172,80,N,ML,144,0.134,17.4
9393,37.390981263016045,-121.90713677031131,101,E,OR,70,0.014,40.1
5058,37.60041264742342,-122.30223617250611,101,N,OR,411,0.188,71.6
9886,37.407907822626484,-121.9972149684514,880,E,HOV,265,0.183,59.3
1879,37.698873864937966,-122.09951365462128,680,N,FR,279,0.252,56.5
5251,37.89684029656888,-122.29656465617138,680,E,HOV,220,0.151,29.7
2823,37.90415732218404,-122.30338978840935,880,S,HOV,467,0.075,32.2
2971,37.40764407644162,-122.10829498043812,880,W,HOV,478,0.025,65.7
6947,37.400633768592044,-122.10943474391799,680,E,HOV,385,0.048,27.5
2357,37.40253330001517,-121.89461879075968,880,W,FR,217,0.165,35.5
7041,37.40772686426836,-121.89519861836591,880,S,OR,430,0.049,44.2
9485,37.89774389782507,-122.00763463551874,101,S,ML,271,0.178,53.7
4053,37.39316087701524,-121.90506791082122,80,E,FR,366,0.288,13.2
3866,37.69893140511358,-122.50824370656767,80,E,HOV,450,0.251,46.8
9677,37.606373329414694,-122.0006460986793,880,N,OR,101,0.25,43.4
1062,37.39887798525423,-122.10071655635588,880,E,FR,96,0.05,11.4
3725,37.693392219306816,-122.50568569861633,680,W,FR,278,0.139,62.2
5751,37.69629880187606,-122.49267106543219,80,E,ML,264,0.022,63.7
8893,37.691439515526966,-121.80278715717238,80,N,HOV,412,0.113,46.6
8480,37.8945066053716,-122.09452722764816,880,E,OR,136,0.026,63.9
2713,37.49222675478844,-122.20672564017865,880,S,HOV,219,0.083,28.7
6148,37.5988080918775,-122.00993971277464,680,S,HOV,44,0.167,74.8
2317,37.59071972678661,-121.99545755028011,80,N,HOV,218,0.28,16.8
5607,37.89337493452805,-122.29412904349145,680,N,ML,416,0.152,71.8
6730,37.401977065921,-122.10161892736068,880,W,FR,38,0.07,27.3
7134,37.40647036758739,-121.90329695550459,280,N,ML,452,0.289,69.9
9050,37.80649273556346,-122.39738117929481,680,N,FR,383,0.082,66.4
3010,37.40437518930138,-122.09937696545624,880,S,HOV,230,0.154,36.9
6914,37.59103377612917,-122.00169153684527,680,W,FR,57,0.161,38.5
4774,37.69051243078275,-121.90605510813145,680,N,HOV,477,0.243,27.9
5035,37.691938130686275,-121.80419275758635,880,N,HOV,373,0.214,52.1
8866,37.89718678452006,-122.00410383993946,80,N,HOV,235,0.145,35.6
5185,37.700123389105954,-121.79765590986338,680,W,OR,257,0.165,58.8
4336,37.59856403128022,-122.29965025355102,880,W,HOV,335,0.026,50.6
7010,37.79718795623615,-122.40123207608745,80,S,OR,11,0.074,24.6
2143,37.89428378644997,-122.09942196880796,101,W,HOV,324,0.036,56.1
1503,37.69516392919031,-122.10198475070847,280,E,OR,116,0.186,17.0
7248,37.80161414593186,-122.29128988313917,101,S,ML,380,0.011,61.3
4275,37.405901480086136,-122.09059561074618,280,S,FR,123,0.085,42.4
8316,37.794910546833336,-122.29071849590717,80,W,FR,329,0.093,29.9
3141,37.508518226911875,-122.19376574719058,880,S,HOV,81,0.187,53.4
8812,37.409153500181304,-121.89274911138484,680,N,OR,165,0.173,67.5
5926,37.59521499964969,-122.00848937386225,101,N,ML,490,0.228,48.5
4996,37.69954475073261,-121.8953175741887,80,E,ML,392,0.179,20.6
9462,37.79366030604633,-122.30849580476722,280,S,ML,161,0.024,24.4
7175,37.29361579950301,-121.90778743087873,680,S,OR,113,0.095,73.4
4027,37.40947699351009,-122.10283257882195,80,E,FR,277,0.259,11.7
5669,37.39417076675986,-122.09659236421612,880,N,ML,15,0.203,17.2
7759,37.90717447038052,-122.10637945697486,880,S,OR,36,0.091,13.3
8979,37.707109102880146,-121.80075975771355,680,W,FR,376,0.156,66.7
7835,37.69519843303193,-121.79448125639006,680,N,FR,278,0.243,45.5
8700,37.39919628331947,-121.99986636033445,280,W,FR,40,0.284,33.8
3491,37.40818840008376,-122.09293505980322,80,W,ML,413,0.257,66.6
9633,37.892431445699025,-122.30805910344515,680,N,OR,250,0.165,59.7
1836,37.79444160583335,-122.39228232730139,680,W,HOV,238,0.127,63.7
6044,37.590748041792864,-122.00737423309354,101,E,HOV,121,0.084,13.2
3262,37.790058342137044,-122.39773512754522,80,S,FR,367,0.147,48.7
6796,37.40689254760893,-121.99583154797293,80,S,HOV,10,0.071,13.4
5958,37.79043952800641,-122.30033256526707,80,E,FR,335,0.045,65.3
9905,37.893325231329065,-122.09948563472803,280,W,ML,232,0.042,16.6
8685,37.90239185056978,-122.30617654783357,680,W,FR,46,0.24,55.9
5821,37.792054509524526,-122.40063672056168,280,S,OR,50,0.066,16.1
6828,37.69221192112141,-121.8904669034699,80,S,HOV,188,0.264,34.6
3711,37.69800709134016,-121.89566709963886,80,S,HOV,367,0.175,42.9
9631,37.49743130183232,-122.19355206192766,880,E,ML,140,0.054,27.5
4330,37.79037446744987,-122.30284225730375,280,N,OR,319,0.21,33.5
4240,37.392301890591156,-121.90782120611887,101,W,ML,185,0.248,65.0
9524,37.59839503682245,-122.00048214127096,680,E,ML,240,0.039,47.1
9703,37.70430894815726,-122.09994326659181,280,N,FR,55,0.061,62.2
9758,37.69562898041277,-122.49755691641627,80,S,ML,333,0.087,24.3
3254,37.592768604716355,-122.29703695306146,680,N,OR,479,0.187,27.1
7134,37.5921596115817,-121.99082588943212,880,N,OR,387,0.035,50.8
3904,37.699387410393705,-122.09564709820002,280,N,HOV,496,0.27,14.2
9524,37.592204439448096,-122.00114437045251,880,W,OR,385,0.119,21.2
8809,37.50468515768956,-122.20651537174004,880,W,FR,144,0.033,66.7
3955,37.40882579218046,-122.00134791255313,880,S,FR,140,0.03,71.8
9756,37.408288480782225,-121.90066781832566,280,S,HOV,460,0.185,50.1
1812,37.49480286379511,-122.20209625088334,80,W,OR,415,0.178,65.6
8125,37.794660061432744,-122.30584957575061,80,S,OR,107,0.08,35.4
4208,37.69534110290495,-122.0957211728047,80,N,HOV,131,0.022,11.8
7626,37.898725103462475,-121.99664987597187,101,N,OR,55,0.223,18.3
7957,37.80032422928511,-122.29090098428904,680,S,ML,270,0.185,29.8
5143,37.40184928901635,-122.09927399817356,680,E,HOV,131,0.174,38.5
4299,37.70706911077651,-122.10727024187065,80,S,ML,51,0.204,66.2
4441,37.90347510476059,-122.29742721047768,880,E,ML,184,0.216,64.2
5133,37.603080247859815,-121.99120456138706,880,W,OR,356,0.204,36.0
3554,37.39354583441532,-121.99954871602561,680,W,OR,117,0.128,21.5
9711,37.60062165713167,-122.29824171795346,880,S,HOV,417,0.259,62.1
7505,37.899063199029044,-122.00840108699346,280,N,OR,496,0.086,57.9
1808,37.591994327690024,-122.00194974624338,680,W,HOV,435,0.231,33.3
3336,37.398664376615294,-121.89282395775818,80,N,HOV,282,0.072,48.7
5977,37.70933655438495,-121.7916095058771,880,S,HOV,236,0.17,53.5
9189,37.39995326610633,-121.90086819832527,680,N,ML,409,0.172,44.4
4621,37.70218143426759,-121.80135032001103,680,W,OR,455,0.164,67.5
6316,37.40497334789604,-122.0980903914669,680,W,HOV,198,0.232,58.6
2905,37.89864536880264,-122.0952255201043,880,W,HOV,281,0.275,17.0
2184,37.40233360954431,-121.90968513776585,680,N,ML,337,0.244,47.5
7413,37.79966854015537,-122.30359959140034,680,E,OR,232,0.074,59.6
9037,37.407829405482246,-121.90526851790197,880,W,ML,437,0.075,40.2
4105,37.80532145215158,-122.30510590138466,80,N,OR,279,0.288,36.3
4746,37.394508526287915,-121.89438825011395,80,N,ML,232,0.154,29.4
2520,37.30330065219963,-121.89354506851934,101,S,HOV,465,0.036,23.0
3920,37.393278925163735,-122.10769703408201,680,W,ML,488,0.053,66.8
1166,37.59379258133397,-122.00132466420699,80,W,FR,92,0.275,57.3
5191,37.891460891881565,-122.30785515559985,880,S,OR,237,0.092,26.7
1463,37.898419786224316,-122.2991080675376,80,W,OR,91,0.293,28.3
6556,37.70611250981195,-121.80538938865381,280,E,OR,488,0.172,74.4
8611,37.79376109073438,-122.40420642146049,80,S,ML,51,0.063,15.2
8605,37.59552417925486,-122.30014929326745,101,E,FR,357,0.091,17.4
2509,37.40985305828526,-121.90310020113948,101,E,OR,453,0.098,18.9
2321,37.69671685511488,-121.90386531801995,101,E,HOV,369,0.222,26.1
5922,37.409092477534,-121.89619547433153,280,W,OR,228,0.062,61.4
9961,37.80273859439993,-122.29579929378711,280,E,ML,19,0.126,71.6
7509,37.3007416020518,-121.9001970711297,880,W,ML,418,0.02,57.0
5610,37.79956978908164,-122.29896969565885,880,W,ML,14,0.247,35.6
1392,37.799668562296006,-122.29963172064186,80,S,HOV,442,0.265,62.6
1080,37.9039929490865,-122.30202116474682,80,E,HOV,484,0.247,65.5
3321,37.59409964200885,-122.00237302225888,101,W,FR,63,0.034,66.2
6807,37.39940442977229,-121.99139716425503,101,W,OR,18,0.248,20.1
5406,37.30122908512898,-121.90652454913942,280,E,HOV,275,0.132,56.8
1443,37.59989840251811,-121.99729827306281,680,N,OR,459,0.14,10.5
6475,37.8975425605345,-122.10605574603676,880,S,OR,124,0.12,15.7
7338,37.790427705049105,-122.30448821691941,680,E,OR,330,0.174,42.8
6376,37.795185133775746,-122.29114207424323,880,E,ML,340,0.276,22.8
3645,37.59388831956926,-122.30978966835711,280,S,FR,443,0.197,38.5
4979,37.90080014430938,-122.09645350125436,280,E,FR,293,0.113,22.2
7622,37.394175815264056,-122.00804195381524,880,E,HOV,61,0.286,61.3
9361,37.39460616189216,-122.10514595361752,680,W,ML,367,0.291,13.9
9026,37.30451207155393,-121.89649671738796,280,E,OR,40,0.123,41.9
1439,37.59654460592292,-122.29757512867124,101,S,OR,469,0.057,63.5
8705,37.50892717354151,-122.203207710761,280,W,HOV,287,0.133,39.8
6155,37.80193129651424,-122.30392467968304,80,N,HOV,449,0.2,23.4
1986,37.50924994255015,-122.20133150828124,680,W,OR,488,0.079,56.2
4541,37.60518396097017,-122.00042263662114,101,E,ML,204,0.103,25.5
6165,37.40120114823081,-122.10346657972417,101,N,HOV,11,0.048,16.8
6367,37.293484111668235,-121.90767683220834,80,S,FR,55,0.067,69.6
9216,37.79037959712783,-122.29097896306773,101,N,HOV,290,0.056,20.9
9269,37.399696711635535,-121.8940368217241,101,E,HOV,103,0.113,51.3
7847,37.898305683012964,-122.09765047599916,880,E,ML,474,0.249,34.3
1764,37.69119370336368,-122.49397969277169,680,S,HOV,135,0.239,18.1
1096,37.79820872005256,-122.39642201077594,880,N,FR,494,0.117,68.0
5879,37.60324218171919,-122.00816053665106,80,N,OR,470,0.101,27.0
2001,37.70812059693294,-121.8980660679123,280,E,HOV,417,0.086,62.3
4120,37.398087963176394,-121.89219915923678,280,W,OR,167,0.051,35.0
6926,37.390242075003364,-122.00992706393833,80,W,HOV,330,0.173,39.3
4426,37.599293728826545,-121.99551222558826,880,W,ML,95,0.297,22.1
9051,37.69641426238533,-122.10875209461395,80,E,ML,238,0.188,35.1
1334,37.80101101106866,-122.39946505665016,880,S,FR,63,0.293,25.7
8619,37.89566978687458,-122.00061554762742,280,W,ML,29,0.188,54.1
7290,37.793915939589375,-122.39654877534349,680,N,OR,463,0.297,18.2
8386,37.809832323992495,-122.30876891262609,680,S,FR,461,0.147,69.2
4036,37.899093766277765,-122.00914582440672,80,E,FR,361,0.048,42.0
2317,37.80010469037122,-122.40767413647632,880,E,HOV,237,0.115,33.8
9666,37.69717020727445,-122.50927452936035,101,N,OR,248,0.062,52.9
6550,37.6095743388021,-122.00809317408093,280,W,HOV,292,0.048,40.6
3661,37.804521625481634,-122.29021353029701,880,W,FR,156,0.207,29.9
6676,37.39426108033182,-122.09597963351248,880,E,ML,459,0.037,34.1
9877,37.394942563586234,-122.10847890694133,80,N,FR,267,0.173,28.6
5163,37.50761269838468,-122.20036193979936,880,E,ML,404,0.278,68.6
9396,37.4080692118669,-122.10941830727344,280,N,OR,39,0.275,17.6
6100,37.59549099341197,-122.29081982923049,80,S,FR,265,0.168,31.5
5719,37.807399762986634,-122.29300653012402,680,W,OR,47,0.252,71.4
2102,37.495873169468595,-122.19544961415306,80,W,OR,194,0.205,39.5
1217,37.39127693599835,-122.09011240539036,680,S,HOV,140,0.227,72.0
5794,37.70987788879265,-122.10709645436783,680,N,HOV,15,0.055,65.6
8077,37.892886788040315,-121.99208501628726,80,E,ML,329,0.111,29.4
3900,37.69263439810548,-122.10866522115487,101,E,FR,137,0.016,36.7
7058,37.798123062597476,-122.306451434003,880,W,ML,21,0.273,39.5
9688,37.40121427972754,-121.89736441883663,680,N,FR,272,0.291,15.8
4346,37.403455092895236,-122.1046962273961,280,S,OR,349,0.079,57.6
6095,37.403420805788315,-121.89036967175024,880,W,FR,425,0.028,19.9
2699,37.69421001725991,-122.10564086454173,101,E,FR,422,0.086,66.6
7864,37.69071316641144,-121.89008274848945,680,E,OR,175,0.022,48.2
1517,37.791434355762995,-122.40713758370606,880,S,ML,184,0.171,60.7
7109,37.90743372331194,-122.00367457304581,280,W,FR,242,0.122,36.2
6856,37.29756316517926,-121.9028007913781,680,E,HOV,145,0.225,64.2
7969,37.60555998801201,-122.29724161134443,80,W,FR,41,0.246,26.8
7503,37.898477939674486,-122.0979600448652,880,E,OR,163,0.149,17.6
5693,37.69545954382133,-121.80317749850872,880,E,FR,459,0.215,47.1
6909,37.691796610816496,-121.80002564048277,80,W,OR,324,0.286,17.4
3392,37.704331805537635,-121.90735053364303,101,W,HOV,97,0.196,43.6
5477,37.899792750935056,-122.10226408512814,80,E,FR,403,0.092,51.6
5126,37.39740160591252,-122.10974958225195,880,N,HOV,382,0.088,70.5
7648,37.79355379866945,-122.30274574396317,880,E,FR,389,0.178,42.5
6150,37.89317851707467,-122.00679491375871,280,E,FR,392,0.109,22.0
6182,37.3963440189099,-121.89862148029067,680,S,OR,276,0.137,64.0
4206,37.50310939142701,-122.20513574292664,680,S,HOV,271,0.166,31.1
9044,37.40349941313163,-122.10439495289255,280,W,OR,409,0.232,59.0
4106,37.90088797098846,-122.0979232293824,880,N,FR,154,0.017,39.3
5610,37.39968341517558,-121.89396207946879,280,N,HOV,27,0.089,26.4
3450,37.70455601022965,-122.09025696997018,80,S,HOV,437,0.191,21.4
9522,37.69944680043762,-121.89269757906769,880,S,OR,53,0.285,13.1
1055,37.593861792885015,-122.00126238444287,680,W,OR,493,0.156,59.9
3172,37.39900474759229,-121.90554576169166,80,S,OR,20,0.223,22.8
5199,37.80311099575728,-122.29404879112232,880,W,FR,345,0.057,60.5
6394,37.60340737328841,-122.30024902736308,880,W,HOV,212,0.195,17.6
3416,37.709221066984774,-121.79219254933693,680,N,ML,232,0.161,53.7
6769,37.400637371949,-121.89338678434606,101,W,FR,119,0.225,58.5
9758,37.3907726530671,-121.99834208381606,280,S,OR,173,0.096,33.8
3073,37.69513923285085,-122.5027847069209,101,E,ML,157,0.03,38.8
3039,37.39886701589036,-121.89191446039742,680,N,HOV,128,0.033,52.4
7632,37.603553083409004,-121.99272925187293,280,W,OR,149,0.212,70.4
6913,37.908816805310664,-122.29549185788322,280,N,ML,85,0.229,32.0
9410,37.30221156493918,-121.90096616590293,880,S,FR,220,0.148,62.6
8665,37.39699187703587,-121.89248086890143,101,N,ML,292,0.15,36.6
1621,37.79924689286968,-122.29667522799471,880,S,ML,170,0.142,48.5
5617,37.79374317516279,-122.40084105955735,680,S,FR,79,0.085,41.2
7488,37.79730324539165,-122.29402683619223,80,N,OR,491,0.05,43.4
1065,37.808573464747354,-122.3030410350248,280,E,FR,233,0.099,63.5
3271,37.591526888840605,-121.99094268291822,80,N,FR,81,0.08,68.6
7096,37.902886939470974,-122.30972795500249,80,E,ML,397,0.178,20.7
1146,37.60365806177853,-121.99371307268314,680,E,ML,241,0.236,62.0
9843,37.908428967271895,-122.00466065256133,880,E,ML,330,0.112,28.1
2144,37.40437912510033,-121.90402252789342,101,N,HOV,359,0.048,21.0
5884,37.40799467740531,-121.90936381204095,101,W,OR,113,0.025,66.2
5503,37.50381610491895,-122.20549814826921,680,N,ML,89,0.067,69.1
1814,37.708294643421986,-121.90176488817498,880,S,OR,350,0.134,74.2
5472,37.70912326226905,-121.79537413551337,80,E,HOV,221,0.169,69.3
6858,37.59129359631605,-121.99959655620349,880,W,OR,145,0.102,28.4
1882,37.59519564518328,-121.99232002661678,80,E,ML,412,0.083,20.3
4292,37.6083942007424,-122.00519912752118,101,E,OR,282,0.211,59.4
7889,37.59007870032215,-122.29649181254179,80,N,ML,140,0.166,51.8
2125,37.7004114767809,-122.49812272060102,280,N,ML,409,0.285,12.1
9981,37.69218023064053,-122.09380873663834,680,S,HOV,19,0.162,38.1
8262,37.79845848628347,-122.29779546247727,280,E,OR,477,0.076,49.1
4176,37.7032670881199,-121.79163075127842,101,W,OR,119,0.027,40.2
3720,37.29724248132137,-121.90820433792642,101,W,HOV,112,0.251,18.3
9750,37.693820638244894,-122.50729213001831,880,S,HOV,171,0.117,57.5
5073,37.702229036684244,-121.89972246638555,101,W,HOV,361,0.013,37.3
5230,37.79078286931751,-122.29804051886872,280,E,HOV,424,0.115,69.7
3724,37.70322848913121,-122.10239001198393,80,E,HOV,499,0.277,49.5
4779,37.79483816874833,-122.40600166905006,280,N,ML,22,0.219,47.7
3163,37.49422833407673,-122.19357710473383,101,S,FR,447,0.046,11.1
4174,37.39459459220626,-122.10509717420422,280,W,OR,246,0.28,12.9
9903,37.594369459657194,-122.00950313079124,80,S,FR,349,0.03,29.8
1833,37.30609281227312,-121.89211294556961,80,E,FR,474,0.158,21.2
4184,37.597269007076356,-122.00579236914048,880,E,OR,209,0.296,58.3
3272,37.593969760455664,-121.9964702164561,101,W,FR,166,0.273,69.1
6121,37.69134382434051,-122.50897561904056,880,S,OR,256,0.15,30.9
2954,37.509515456475725,-122.20778231837161,680,S,ML,133,0.273,47.3
3685,37.409348613554464,-121.903537341337,280,S,ML,150,0.063,28.8
2290,37.80946156250498,-122.30919629659319,80,E,ML,227,0.199,40.2
3633,37.70680968671302,-121.89161953605769,880,W,HOV,11,0.273,11.6
7215,37.40401167831395,-122.09302237237735,80,S,HOV,170,0.132,32.4
9043,37.796887791147526,-122.29062431297089,101,N,ML,158,0.089,60.8
1714,37.29198711909925,-121.9062675758879,280,N,ML,478,0.263,51.1
7430,37.90980954176907,-122.29609867305632,101,S,HOV,481,0.055,60.0
8108,37.70347754850905,-121.80577144585703,680,N,ML,233,0.193,28.7
1830,37.70777709892168,-122.09704451748446,280,N,FR,399,0.097,72.8
5664,37.70000446288417,-121.89347156865018,101,N,ML,482,0.285,56.3
